sheet,axis,boundary_index,position,total_pixels,nontransparent_pixels,line_like_pixels,dominant_bucket,dominant_count,nontransparent_ratio,line_like_ratio,dominant_total_ratio,dominant_line_like_ratio,erase
玩家单位17-32透明背景.png,column,3,930,1254,21,21,2:10:10:10,2,0.0167,0.0167,0.0016,0.0952,false
玩家单位17-32透明背景.png,column,3,931,1254,21,21,2:10:10:10,2,0.0167,0.0167,0.0016,0.0952,false
玩家单位17-32透明背景.png,column,3,932,1254,21,21,3:6:6:6,4,0.0167,0.0167,0.0032,0.1905,false
玩家单位17-32透明背景.png,column,3,933,1254,21,19,3:6:6:6,3,0.0167,0.0152,0.0024,0.1579,false
玩家单位17-32透明背景.png,column,3,934,1254,20,19,3:6:6:6,3,0.0159,0.0152,0.0024,0.1579,false
玩家单位17-32透明背景.png,column,3,935,1254,20,19,2:10:10:10,2,0.0159,0.0152,0.0016,0.1053,false
玩家单位17-32透明背景.png,column,3,936,1254,19,18,2:10:10:10,2,0.0152,0.0144,0.0016,0.1111,false
玩家单位17-32透明背景.png,column,3,937,1254,45,45,0:10:10:10,10,0.0359,0.0359,0.0080,0.2222,false
玩家单位17-32透明背景.png,column,3,938,1254,1253,1253,2:9:9:9,876,0.9992,0.9992,0.6986,0.6991,true
玩家单位17-32透明背景.png,column,3,939,1254,1253,1253,3:6:6:6,955,0.9992,0.9992,0.7616,0.7622,true
玩家单位17-32透明背景.png,column,3,940,1254,1253,1253,2:4:4:4,1110,0.9992,0.9992,0.8852,0.8859,true
玩家单位17-32透明背景.png,column,3,941,1254,58,45,0:3:3:3,6,0.0463,0.0359,0.0048,0.1333,false
玩家单位17-32透明背景.png,column,3,942,1254,19,18,2:7:7:7,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,column,3,943,1254,19,18,2:7:7:7,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,column,3,944,1254,19,18,3:6:6:6,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,column,3,945,1254,39,20,2:10:10:10,2,0.0311,0.0159,0.0016,0.1000,false
玩家单位17-32透明背景.png,column,3,946,1254,31,20,1:0:0:0,3,0.0247,0.0159,0.0024,0.1500,false
玩家单位17-32透明背景.png,column,3,947,1254,44,24,1:0:0:0,3,0.0351,0.0191,0.0024,0.1250,false
玩家单位17-32透明背景.png,column,3,948,1254,55,25,2:10:10:10,2,0.0439,0.0199,0.0016,0.0800,false
玩家单位17-32透明背景.png,column,3,949,1254,68,35,2:0:0:0,4,0.0542,0.0279,0.0032,0.1143,false
玩家单位17-32透明背景.png,column,3,950,1254,76,31,3:6:6:6,3,0.0606,0.0247,0.0024,0.0968,false
玩家单位17-32透明背景.png,column,3,951,1254,77,46,15:2:2:2,8,0.0614,0.0367,0.0064,0.1739,false
玩家单位17-32透明背景.png,column,3,952,1254,98,52,15:2:2:2,6,0.0781,0.0415,0.0048,0.1154,false
玩家单位17-32透明背景.png,column,3,953,1254,109,48,15:2:2:3,4,0.0869,0.0383,0.0032,0.0833,false
玩家单位17-32透明背景.png,column,3,954,1254,123,54,15:2:2:2,7,0.0981,0.0431,0.0056,0.1296,false
玩家单位17-32透明背景.png,column,3,955,1254,161,89,2:0:0:0,18,0.1284,0.0710,0.0144,0.2022,false
玩家单位17-32透明背景.png,column,3,956,1254,184,58,15:2:2:2,10,0.1467,0.0463,0.0080,0.1724,false
玩家单位17-32透明背景.png,column,4,1238,1254,20,18,3:6:6:6,4,0.0159,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,column,4,1239,1254,20,18,3:6:6:6,4,0.0159,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,column,4,1240,1254,20,18,3:6:6:6,4,0.0159,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,column,4,1241,1254,20,20,3:6:6:6,3,0.0159,0.0159,0.0024,0.1500,false
玩家单位17-32透明背景.png,column,4,1242,1254,20,20,3:6:6:6,4,0.0159,0.0159,0.0032,0.2000,false
玩家单位17-32透明背景.png,column,4,1243,1254,20,20,3:6:6:6,4,0.0159,0.0159,0.0032,0.2000,false
玩家单位17-32透明背景.png,column,4,1244,1254,20,20,3:6:6:6,4,0.0159,0.0159,0.0032,0.2000,false
玩家单位17-32透明背景.png,column,4,1245,1254,20,20,3:6:6:6,4,0.0159,0.0159,0.0032,0.2000,false
玩家单位17-32透明背景.png,column,4,1246,1254,20,20,3:6:6:6,3,0.0159,0.0159,0.0024,0.1500,false
玩家单位17-32透明背景.png,column,4,1247,1254,20,20,2:7:7:7,3,0.0159,0.0159,0.0024,0.1500,false
玩家单位17-32透明背景.png,column,4,1248,1254,20,20,2:7:7:7,3,0.0159,0.0159,0.0024,0.1500,false
玩家单位17-32透明背景.png,column,4,1249,1254,1253,724,1:0:0:0,681,0.9992,0.5774,0.5431,0.9406,true
玩家单位17-32透明背景.png,column,4,1250,1254,1253,1253,2:4:4:4,645,0.9992,0.9992,0.5144,0.5148,true
玩家单位17-32透明背景.png,column,4,1251,1254,1253,1253,3:7:7:7,550,0.9992,0.9992,0.4386,0.4389,true
玩家单位17-32透明背景.png,column,4,1252,1254,1253,1253,1:9:9:9,788,0.9992,0.9992,0.6284,0.6289,true
玩家单位17-32透明背景.png,column,4,1253,1254,1,1,0:10:10:9,1,0.0008,0.0008,0.0008,1.0000,false
玩家单位17-32透明背景.png,row,0,0,1254,1254,1254,2:10:10:10,701,1.0000,1.0000,0.5590,0.5590,true
玩家单位17-32透明背景.png,row,0,1,1254,1253,1253,2:10:10:10,1119,0.9992,0.9992,0.8923,0.8931,true
玩家单位17-32透明背景.png,row,0,2,1254,1253,1253,2:7:7:7,757,0.9992,0.9992,0.6037,0.6042,true
玩家单位17-32透明背景.png,row,0,3,1254,1253,1253,2:4:4:4,1152,0.9992,0.9992,0.9187,0.9194,true
玩家单位17-32透明背景.png,row,0,4,1254,1253,909,1:0:0:0,883,0.9992,0.7249,0.7041,0.9714,true
玩家单位17-32透明背景.png,row,0,5,1254,19,18,1:8:8:8,2,0.0152,0.0144,0.0016,0.1111,false
玩家单位17-32透明背景.png,row,0,6,1254,19,18,3:6:6:6,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,row,0,7,1254,19,18,3:6:6:6,4,0.0152,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,row,0,8,1254,19,18,3:6:6:6,4,0.0152,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,row,0,9,1254,19,18,3:6:6:6,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,row,0,10,1254,19,18,1:10:9:9,2,0.0152,0.0144,0.0016,0.1111,false
玩家单位17-32透明背景.png,row,0,11,1254,19,18,2:4:4:4,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,row,0,12,1254,19,18,3:6:6:6,4,0.0152,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,row,0,13,1254,19,17,3:6:6:6,4,0.0152,0.0136,0.0032,0.2353,false
玩家单位17-32透明背景.png,row,0,14,1254,19,18,3:6:6:6,4,0.0152,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,row,0,15,1254,19,17,3:6:6:6,4,0.0152,0.0136,0.0032,0.2353,false
玩家单位17-32透明背景.png,row,0,16,1254,19,19,3:6:6:6,4,0.0152,0.0152,0.0032,0.2105,false
玩家单位17-32透明背景.png,row,1,298,1254,19,19,2:10:10:10,2,0.0152,0.0152,0.0016,0.1053,false
玩家单位17-32透明背景.png,row,1,299,1254,19,18,2:10:10:10,2,0.0152,0.0144,0.0016,0.1111,false
玩家单位17-32透明背景.png,row,1,300,1254,19,18,2:10:10:10,2,0.0152,0.0144,0.0016,0.1111,false
玩家单位17-32透明背景.png,row,1,301,1254,20,19,3:6:6:6,3,0.0159,0.0152,0.0024,0.1579,false
玩家单位17-32透明背景.png,row,1,302,1254,21,20,3:6:6:6,3,0.0167,0.0159,0.0024,0.1500,false
玩家单位17-32透明背景.png,row,1,303,1254,20,18,2:10:10:10,2,0.0159,0.0144,0.0016,0.1111,false
玩家单位17-32透明背景.png,row,1,304,1254,22,19,3:6:6:6,4,0.0175,0.0152,0.0032,0.2105,false
玩家单位17-32透明背景.png,row,1,305,1254,21,20,3:6:6:6,4,0.0167,0.0159,0.0032,0.2000,false
玩家单位17-32透明背景.png,row,1,306,1254,21,21,3:6:6:6,3,0.0167,0.0167,0.0024,0.1429,false
玩家单位17-32透明背景.png,row,1,307,1254,20,20,3:6:6:6,4,0.0159,0.0159,0.0032,0.2000,false
玩家单位17-32透明背景.png,row,1,308,1254,19,19,3:6:6:6,4,0.0152,0.0152,0.0032,0.2105,false
玩家单位17-32透明背景.png,row,1,309,1254,19,19,2:4:4:4,3,0.0152,0.0152,0.0024,0.1579,false
玩家单位17-32透明背景.png,row,1,310,1254,19,18,2:4:4:4,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,row,1,311,1254,18,18,3:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,row,1,312,1254,1253,1253,1:6:6:6,804,0.9992,0.9992,0.6411,0.6417,true
玩家单位17-32透明背景.png,row,1,313,1254,1253,1253,3:6:6:6,1176,0.9992,0.9992,0.9378,0.9385,true
玩家单位17-32透明背景.png,row,1,314,1254,1253,1253,3:7:7:7,1069,0.9992,0.9992,0.8525,0.8532,true
玩家单位17-32透明背景.png,row,1,315,1254,1251,1251,1:8:8:8,351,0.9976,0.9976,0.2799,0.2806,true
玩家单位17-32透明背景.png,row,1,316,1254,18,18,2:6:6:6,3,0.0144,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,row,1,317,1254,19,18,1:9:9:9,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,row,1,318,1254,19,18,3:6:6:6,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,row,1,319,1254,19,18,3:6:6:6,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,row,1,320,1254,20,18,3:6:6:6,4,0.0159,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,row,1,321,1254,20,19,3:6:6:6,3,0.0159,0.0152,0.0024,0.1579,false
玩家单位17-32透明背景.png,row,1,322,1254,20,20,3:6:6:6,3,0.0159,0.0159,0.0024,0.1500,false
玩家单位17-32透明背景.png,row,1,323,1254,21,21,2:10:10:10,2,0.0167,0.0167,0.0016,0.0952,false
玩家单位17-32透明背景.png,row,1,324,1254,21,20,3:6:6:6,3,0.0167,0.0159,0.0024,0.1500,false
玩家单位17-32透明背景.png,row,1,325,1254,20,19,3:6:6:6,3,0.0159,0.0152,0.0024,0.1579,false
玩家单位17-32透明背景.png,row,1,326,1254,19,18,3:6:6:6,4,0.0152,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,row,1,327,1254,19,19,3:6:6:6,4,0.0152,0.0152,0.0032,0.2105,false
玩家单位17-32透明背景.png,row,1,328,1254,19,19,3:6:6:6,4,0.0152,0.0152,0.0032,0.2105,false
玩家单位17-32透明背景.png,row,1,329,1254,19,19,3:6:6:6,4,0.0152,0.0152,0.0032,0.2105,false
玩家单位17-32透明背景.png,row,1,330,1254,19,19,3:6:6:6,4,0.0152,0.0152,0.0032,0.2105,false
玩家单位17-32透明背景.png,row,2,611,1254,19,18,3:6:6:6,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,row,2,612,1254,19,19,3:6:6:6,3,0.0152,0.0152,0.0024,0.1579,false
玩家单位17-32透明背景.png,row,2,613,1254,19,19,2:10:10:10,2,0.0152,0.0152,0.0016,0.1053,false
玩家单位17-32透明背景.png,row,2,614,1254,21,21,3:6:6:6,3,0.0167,0.0167,0.0024,0.1429,false
玩家单位17-32透明背景.png,row,2,615,1254,21,21,3:6:6:6,3,0.0167,0.0167,0.0024,0.1429,false
玩家单位17-32透明背景.png,row,2,616,1254,22,22,3:6:6:6,3,0.0175,0.0175,0.0024,0.1364,false
玩家单位17-32透明背景.png,row,2,617,1254,22,22,3:6:6:6,3,0.0175,0.0175,0.0024,0.1364,false
玩家单位17-32透明背景.png,row,2,618,1254,22,22,3:6:6:6,3,0.0175,0.0175,0.0024,0.1364,false
玩家单位17-32透明背景.png,row,2,619,1254,22,22,3:6:6:6,3,0.0175,0.0175,0.0024,0.1364,false
玩家单位17-32透明背景.png,row,2,620,1254,22,21,2:10:10:10,2,0.0175,0.0167,0.0016,0.0952,false
玩家单位17-32透明背景.png,row,2,621,1254,21,20,2:10:10:10,3,0.0167,0.0159,0.0024,0.1500,false
玩家单位17-32透明背景.png,row,2,622,1254,21,20,3:7:7:7,3,0.0167,0.0159,0.0024,0.1500,false
玩家单位17-32透明背景.png,row,2,623,1254,18,18,3:7:7:7,4,0.0144,0.0144,0.0032,0.2222,false
玩家单位17-32透明背景.png,row,2,624,1254,18,17,3:7:7:7,4,0.0144,0.0136,0.0032,0.2353,false
玩家单位17-32透明背景.png,row,2,625,1254,1252,1252,1:7:7:7,1003,0.9984,0.9984,0.7998,0.8011,true
玩家单位17-32透明背景.png,row,2,626,1254,1253,1253,3:6:6:6,1176,0.9992,0.9992,0.9378,0.9385,true
玩家单位17-32透明背景.png,row,2,627,1254,1253,1253,3:6:6:6,987,0.9992,0.9992,0.7871,0.7877,true
玩家单位17-32透明背景.png,row,2,628,1254,1236,1236,1:8:8:8,425,0.9856,0.9856,0.3389,0.3439,true
玩家单位17-32透明背景.png,row,2,629,1254,18,17,3:7:7:7,3,0.0144,0.0136,0.0024,0.1765,false
玩家单位17-32透明背景.png,row,2,630,1254,18,17,3:6:6:6,2,0.0144,0.0136,0.0016,0.1176,false
玩家单位17-32透明背景.png,row,2,631,1254,18,16,3:7:7:7,2,0.0144,0.0128,0.0016,0.1250,false
玩家单位17-32透明背景.png,row,2,632,1254,19,18,1:9:9:9,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,row,2,633,1254,19,19,1:9:9:9,4,0.0152,0.0152,0.0032,0.2105,false
玩家单位17-32透明背景.png,row,2,634,1254,19,18,3:5:5:5,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,row,2,635,1254,19,19,3:5:5:5,3,0.0152,0.0152,0.0024,0.1579,false
玩家单位17-32透明背景.png,row,2,636,1254,19,18,3:5:5:5,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,row,2,637,1254,19,18,3:5:5:5,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,row,2,638,1254,19,18,2:4:4:4,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,row,2,639,1254,19,19,3:5:5:5,3,0.0152,0.0152,0.0024,0.1579,false
玩家单位17-32透明背景.png,row,2,640,1254,19,18,2:4:4:4,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,row,2,641,1254,19,19,2:4:4:4,3,0.0152,0.0152,0.0024,0.1579,false
玩家单位17-32透明背景.png,row,2,642,1254,19,19,2:4:4:4,3,0.0152,0.0152,0.0024,0.1579,false
玩家单位17-32透明背景.png,row,2,643,1254,26,19,2:4:4:4,3,0.0207,0.0152,0.0024,0.1579,false
玩家单位17-32透明背景.png,row,3,924,1254,19,17,3:6:6:6,4,0.0152,0.0136,0.0032,0.2353,false
玩家单位17-32透明背景.png,row,3,925,1254,19,18,2:4:4:4,3,0.0152,0.0144,0.0024,0.1667,false
玩家单位17-32透明背景.png,row,3,926,1254,19,19,2:4:4:4,3,0.0152,0.0152,0.0024,0.1579,false
玩家单位17-32透明背景.png,row,3,927,1254,20,20,3:6:6:6,3,0.0159,0.0159,0.0024,0.1500,false
玩家单位17-32透明背景.png,row,3,928,1254,20,20,3:6:6:6,3,0.0159,0.0159,0.0024,0.1500,false
玩家单位17-32透明背景.png,row,3,929,1254,21,21,2:10:9:10,2,0.0167,0.0167,0.0016,0.0952,false
玩家单位17-32透明背景.png,row,3,930,1254,22,21,3:6:6:6,3,0.0175,0.0167,0.0024,0.1429,false
玩家单位17-32透明背景.png,row,3,931,1254,22,22,3:6:6:6,3,0.0175,0.0175,0.0024,0.1364,false
玩家单位17-32透明背景.png,row,3,932,1254,22,21,3:6:6:6,3,0.0175,0.0167,0.0024,0.1429,false
玩家单位17-32透明背景.png,row,3,933,1254,20,19,3:6:6:6,3,0.0159,0.0152,0.0024,0.1579,false
玩家单位17-32透明背景.png,row,3,934,1254,19,17,3:6:6:6,4,0.0152,0.0136,0.0032,0.2353,false
玩家单位17-32透明背景.png,row,3,935,1254,19,17,2:10:10:10,2,0.0152,0.0136,0.0016,0.1176,false
玩家单位17-32透明背景.png,row,3,936,1254,19,18,2:4:4:4,3,0.0152,0.0144,0.0024,0.1667,false
